Crash ID,State,Date,Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20223263,Qld,12-1-2022 10:00,Saturday,Multiple,No,No,No,80,Motorcycle pillion passenger,Female,35,Outer Regional Australia,Douglas,Collector Road,No,No,26_to_39,Weekend,Day
20225096,WA,12-1-2022 21:00,Saturday,Single,No,No,No,60,Driver,Male,54,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Night
20221248,NSW & ACT,12-1-2022 20:00,Friday,Single,No,No,No,100,Motorcycle rider,Male,54,Outer Regional Australia,Eurobodalla,National or State Highway,No,No,40_to_64,Weekend,Night
20222146,Vic,12-1-2022 12:00,Sunday,Multiple,No,No,No,50,Motorcycle rider,Male,37,Major Cities of Australia,Hobsons Bay,Local Road,No,No,26_to_39,Weekend,Day
20223153,Qld,12-1-2022 16:00,Saturday,Multiple,No,No,Yes,100,Driver,Male,28,Inner Regional Australia,Bundaberg,National or State Highway,Yes,No,26_to_39,Weekend,Day
20221010,NSW & ACT,12-1-2022 3:00,Saturday,Single,No,No,No,70,Driver,Male,50,Major Cities of Australia,Northern Beaches,Arterial Road,No,No,40_to_64,Weekend,Night
20223209,Qld,12-1-2022 19:00,Saturday,Multiple,No,No,No,60,Motorcycle rider,Female,57,Major Cities of Australia,Moreton Bay,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20225016,WA,12-1-2022 15:00,Sunday,Single,No,No,No,Unknown,Motorcycle rider,Male,50,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Day
20223263,Qld,12-1-2022 10:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Male,64,Outer Regional Australia,Douglas,Collector Road,No,No,40_to_64,Weekend,Day
20226017,Tas,12-1-2022 18:00,Saturday,Single,No,No,No,60,Driver,Male,47,Outer Regional Australia,Glamorgan-Spring Bay,National or State Highway,No,No,40_to_64,Weekend,Night
20222139,Vic,12-1-2022 6:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,44,Inner Regional Australia,Colac Otway,Access Road,No,No,40_to_64,Weekend,Day
20225036,WA,12-1-2022 15:00,Saturday,Multiple,No,No,Yes,110,Passenger,Female,51,Unknown,Unknown,Unknown,Yes,No,40_to_64,Weekend,Day
20222138,Vic,12-1-2022 12:00,Saturday,Multiple,No,No,No,100,Driver,Female,51,Inner Regional Australia,Moira,Local Road,Yes,No,40_to_64,Weekend,Day
20223051,Qld,12-1-2022 16:00,Saturday,Multiple,No,No,No,60,Motorcycle rider,Male,76,Inner Regional Australia,Toowoomba,National or State Highway,No,No,75_or_older,Weekend,Day
20221069,NSW & ACT,12-1-2022 11:00,Saturday,Multiple,No,No,No,60,Passenger,Female,98,Major Cities of Australia,Mosman,Arterial Road,No,No,75_or_older,Weekend,Day
20222157,Vic,12-1-2022 7:00,Sunday,Single,No,No,No,100,Driver,Male,84,Inner Regional Australia,Baw Baw,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20223249,Qld,12-1-2022 12:00,Saturday,Single,No,No,No,50,Driver,Female,83,Major Cities of Australia,Redland,Collector Road,Yes,No,75_or_older,Weekend,Day
20224037,SA,12-1-2022 22:00,Saturday,Single,No,No,No,100,Driver,Female,58,Inner Regional Australia,Alexandrina,Arterial Road,No,No,40_to_64,Weekend,Night
20223160,Qld,12-1-2022 12:00,Saturday,Single,No,No,No,80,Passenger,Female,80,Inner Regional Australia,Sunshine Coast,Local Road,Yes,No,75_or_older,Weekend,Day
20221187,NSW & ACT,12-1-2022 11:00,Thursday,Single,No,No,No,100,Passenger,Male,6,Outer Regional Australia,Murray River,Arterial Road,No,No,0_to_16,Weekday,Day
20225092,WA,12-1-2022 17:00,Thursday,Single,No,No,No,110,Passenger,Male,14,Unknown,Unknown,Unknown,No,No,0_to_16,Weekday,Day
20225051,WA,12-1-2022 16:00,Tuesday,Single,No,No,No,70,Motorcycle pillion passenger,Female,37,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Day
20224030,SA,12-1-2022 21:00,Friday,Single,No,No,No,100,Driver,Male,52,Inner Regional Australia,Light,Sub-Arterial Road,Yes,No,40_to_64,Weekend,Night
20222201,Vic,12-1-2022 19:00,Saturday,Single,Unknown,No,No,Unknown,Motorcycle rider,Female,49,Unknown,Unknown,Unknown,Yes,No,40_to_64,Weekend,Night
20221147,NSW & ACT,12-1-2022 16:00,Thursday,Multiple,No,No,Yes,80,Motorcycle rider,Male,19,Major Cities of Australia,Hawkesbury,Arterial Road,No,No,17_to_25,Weekday,Day
20223086,Qld,12-1-2022 13:00,Wednesday,Multiple,No,Yes,Yes,100,Passenger,Female,21,Outer Regional Australia,Gladstone,National or State Highway,No,No,17_to_25,Weekday,Day
20225159,WA,12-1-2022 11:00,Tuesday,Single,No,No,No,110,Driver,Female,25,Unknown,Unknown,Unknown,Yes,No,17_to_25,Weekday,Day
20221034,NSW & ACT,12-1-2022 12:00,Tuesday,Multiple,No,No,No,100,Driver,Male,30,Inner Regional Australia,Wagga Wagga,National or State Highway,Yes,No,26_to_39,Weekday,Day
20223008,Qld,12-1-2022 15:00,Thursday,Multiple,No,No,No,70,Motorcycle rider,Male,34,Major Cities of Australia,Logan,Local Road,No,No,26_to_39,Weekday,Day
20223029,Qld,12-1-2022 6:00,Thursday,Multiple,No,Yes,No,60,Driver,Male,26,Outer Regional Australia,Cairns,National or State Highway,No,No,26_to_39,Weekday,Day
20225095,WA,12-1-2022 12:00,Wednesday,Single,No,No,No,110,Driver,Male,31,Unknown,Unknown,Unknown,Yes,No,26_to_39,Weekday,Day
20223145,Qld,12-1-2022 13:00,Wednesday,Single,No,No,No,70,Driver,Male,38,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20225135,WA,12-1-2022 7:00,Thursday,Multiple,No,No,No,60,Motorcycle rider,Male,33,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Day
20223086,Qld,12-1-2022 13:00,Wednesday,Multiple,No,Yes,Yes,100,Driver,Male,39,Outer Regional Australia,Gladstone,National or State Highway,No,No,26_to_39,Weekday,Day
20225052,WA,12-1-2022 10:00,Wednesday,Multiple,No,No,No,70,Motorcycle rider,Male,36,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Day
20221004,NSW & ACT,12-1-2022 16:00,Friday,Multiple,No,No,No,100,Driver,Female,39,Outer Regional Australia,Eurobodalla,National or State Highway,Yes,No,26_to_39,Weekday,Day
20225159,WA,12-1-2022 11:00,Tuesday,Single,No,No,No,110,Passenger,Male,28,Unknown,Unknown,Unknown,Yes,No,26_to_39,Weekday,Day
20223159,Qld,12-1-2022 17:00,Friday,Multiple,No,No,No,60,Passenger,Female,35,Major Cities of Australia,Gold Coast,Local Road,Yes,No,26_to_39,Weekday,Day
20222031,Vic,12-1-2022 11:00,Wednesday,Multiple,No,Yes,No,100,Driver,Female,44,Inner Regional Australia,Greater Shepparton,Arterial Road,No,No,40_to_64,Weekday,Day
20222008,Vic,12-1-2022 18:00,Sunday,Multiple,No,No,No,80,Passenger,Male,82,Inner Regional Australia,Bass Coast,Local Road,Yes,No,75_or_older,Weekend,Night
20225063,WA,12-1-2022 11:00,Wednesday,Multiple,No,No,No,50,Pedal cyclist,Male,45,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20225075,WA,12-1-2022 8:00,Monday,Single,No,No,No,60,Driver,Male,63,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20221125,NSW & ACT,12-1-2022 11:00,Thursday,Multiple,No,No,Yes,100,Driver,Female,44,Outer Regional Australia,Glen Innes Severn,National or State Highway,No,No,40_to_64,Weekday,Day
20221261,NSW & ACT,12-1-2022 16:00,Friday,Multiple,Yes,Yes,No,100,Driver,Male,63,Major Cities of Australia,Blacktown,National or State Highway,No,No,40_to_64,Weekday,Day
20223078,Qld,12-1-2022 17:00,Wednesday,Multiple,No,No,No,60,Motorcycle rider,Male,45,Major Cities of Australia,Gold Coast,Collector Road,No,No,40_to_64,Weekday,Day
20221133,NSW & ACT,12-1-2022 13:00,Thursday,Multiple,No,No,No,100,Motorcycle rider,Male,52,Outer Regional Australia,Cabonne,Sub-Arterial Road,Yes,No,40_to_64,Weekday,Day
20222115,Vic,12-1-2022 15:00,Tuesday,Single,No,No,No,Unknown,Driver,Male,51,Inner Regional Australia,Murrindindi,Arterial Road,Yes,No,40_to_64,Weekday,Day
20221017,NSW & ACT,12-1-2022 8:00,Friday,Single,No,No,No,50,Pedal cyclist,Male,70,Major Cities of Australia,Blue Mountains,Local Road,No,No,65_to_74,Weekday,Day
20224062,SA,12-1-2022 20:00,Wednesday,Multiple,No,No,No,80,Motorcycle rider,Male,25,Major Cities of Australia,Salisbury,National or State Highway,Yes,No,17_to_25,Weekday,Night
20224045,SA,12-1-2022 19:00,Tuesday,Single,No,No,No,110,Driver,Male,19,Outer Regional Australia,Wakefield,National or State Highway,Yes,No,17_to_25,Weekday,Night
20224045,SA,12-1-2022 19:00,Tuesday,Single,No,No,No,110,Passenger,Female,17,Outer Regional Australia,Wakefield,National or State Highway,Yes,No,17_to_25,Weekday,Night
20223241,Qld,12-1-2022 20:00,Thursday,Single,No,No,No,60,Motorcycle rider,Male,28,Major Cities of Australia,Moreton Bay,Local Road,No,No,26_to_39,Weekday,Night
20221082,NSW & ACT,12-1-2022 17:00,Friday,Multiple,No,No,No,100,Driver,Female,70,Inner Regional Australia,Goulburn Mulwaree,Sub-Arterial Road,No,No,65_to_74,Weekday,Day
20222183,Vic,12-1-2022 19:00,Monday,Single,No,No,No,100,Passenger,Male,26,Inner Regional Australia,Latrobe (Vic.),Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20223159,Qld,12-1-2022 17:00,Friday,Multiple,No,No,No,60,Driver,Female,70,Major Cities of Australia,Gold Coast,Local Road,Yes,No,65_to_74,Weekday,Day
20223213,Qld,12-1-2022 9:00,Wednesday,Multiple,No,No,No,60,Passenger,Male,87,Major Cities of Australia,Brisbane,National or State Highway,No,No,75_or_older,Weekday,Day
20223109,Qld,12-1-2022 12:00,Thursday,Multiple,No,No,No,100,Passenger,Female,96,Inner Regional Australia,South Burnett,National or State Highway,No,No,75_or_older,Weekday,Day
20225098,WA,12-1-2022 10:00,Friday,Multiple,No,Yes,No,90,Passenger,Female,80,Unknown,Unknown,Unknown,No,No,75_or_older,Weekday,Day
20221111,NSW & ACT,12-1-2022 16:00,Friday,Single,No,No,No,60,Driver,Female,80,Major Cities of Australia,Northern Beaches,Arterial Road,No,No,75_or_older,Weekday,Day
20221054,NSW & ACT,12-1-2022 22:00,Thursday,Multiple,No,No,No,60,Motorcycle rider,Male,49,Major Cities of Australia,Lake Macquarie,Collector Road,No,No,40_to_64,Weekday,Night
20225014,WA,12-1-2022 18:00,Monday,Single,No,No,No,60,Pedestrian,Male,60,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20223159,Qld,12-1-2022 17:00,Friday,Multiple,No,No,No,60,Passenger,Male,79,Major Cities of Australia,Gold Coast,Local Road,Yes,No,75_or_older,Weekday,Day
20225093,WA,12-1-2022 9:00,Thursday,Single,No,Yes,No,110,Driver,Male,44,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20221077,NSW & ACT,12-1-2022 21:00,Tuesday,Single,No,No,No,50,Pedestrian,Female,27,Major Cities of Australia,Wollongong,Local Road,No,No,26_to_39,Weekday,Night
20224011,SA,12-1-2022 18:00,Wednesday,Single,No,No,No,100,Driver,Male,48,Inner Regional Australia,Alexandrina,Sub-Arterial Road,No,No,40_to_64,Weekday,Night
20222007,Vic,12-1-2022 22:00,Sunday,Single,No,No,No,100,Pedestrian,Male,34,Inner Regional Australia,Moira,National or State Highway,No,No,26_to_39,Weekend,Night
20224045,SA,12-1-2022 19:00,Tuesday,Single,No,No,No,110,Passenger,Male,46,Outer Regional Australia,Wakefield,National or State Highway,Yes,No,40_to_64,Weekday,Night
20221060,NSW & ACT,12-1-2022 1:00,Friday,Single,No,No,No,50,Driver,Male,56,Outer Regional Australia,Federation,Sub-Arterial Road,Yes,No,40_to_64,Weekday,Night
20222034,Vic,12-1-2022 8:00,Saturday,Single,No,No,No,40,Pedestrian,Female,75,Major Cities of Australia,Banyule,Sub-Arterial Road,Yes,No,75_or_older,Weekend,Day
20221172,NSW & ACT,12-1-2022 12:00,Saturday,Single,No,No,No,50,Pedestrian,Male,77,Major Cities of Australia,Penrith,Local Road,Yes,No,75_or_older,Weekend,Day
20221087,NSW & ACT,12-1-2022 17:00,Friday,Single,No,Yes,No,50,Pedestrian,Male,29,Inner Regional Australia,Edward River,National or State Highway,No,No,26_to_39,Weekday,Day
20221263,NSW & ACT,12-1-2022 10:00,Monday,Single,No,No,Yes,80,Pedestrian,Female,46,Inner Regional Australia,Bathurst,National or State Highway,No,No,40_to_64,Weekday,Day
20221191,NSW & ACT,12-1-2022 16:00,Wednesday,Single,Yes,No,No,40,Pedestrian,Female,75,Major Cities of Australia,Sydney,Collector Road,No,No,75_or_older,Weekday,Day
20221022,NSW & ACT,12-1-2022 12:00,Wednesday,Single,No,No,No,50,Pedestrian,Male,82,Major Cities of Australia,Sydney,National or State Highway,No,No,75_or_older,Weekday,Day
20223091,Qld,12-1-2022 12:00,Thursday,Single,No,No,No,50,Pedestrian,Male,78,Major Cities of Australia,Brisbane,Collector Road,No,No,75_or_older,Weekday,Day
20221116,NSW & ACT,12-1-2022 15:00,Friday,Single,No,No,No,40,Pedestrian,Female,95,Major Cities of Australia,Canterbury-Bankstown,Local Road,Yes,No,75_or_older,Weekday,Day
20223126,Qld,12-1-2022 20:00,Wednesday,Single,No,No,No,60,Pedestrian,Male,73,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,Yes,No,65_to_74,Weekday,Night
20221061,NSW & ACT,12-1-2022 23:00,Friday,Multiple,No,No,No,60,Pedestrian,Female,25,Major Cities of Australia,Sydney,National or State Highway,No,No,17_to_25,Weekend,Night
20221061,NSW & ACT,12-1-2022 23:00,Friday,Multiple,No,No,No,60,Pedestrian,Male,40,Major Cities of Australia,Sydney,National or State Highway,No,No,40_to_64,Weekend,Night
20221184,NSW & ACT,12-1-2022 11:00,Thursday,Multiple,No,No,No,50,Pedestrian,Male,17,Major Cities of Australia,Parramatta,Local Road,No,No,17_to_25,Weekday,Day
20223136,Qld,11-1-2022 1:00,Saturday,Multiple,No,No,No,60,Motorcycle pillion passenger,Female,35,Major Cities of Australia,Gold Coast,Collector Road,No,No,26_to_39,Weekend,Night
20222188,Vic,11-1-2022 0:00,Saturday,Single,No,No,No,60,Motorcycle rider,Male,30,Major Cities of Australia,Yarra,Arterial Road,No,No,26_to_39,Weekend,Night
20225037,WA,11-1-2022 19:00,Saturday,Single,No,No,No,110,Driver,Female,34,Unknown,Unknown,Unknown,No,No,26_to_39,Weekend,Night
20223186,Qld,11-1-2022 19:00,Friday,Single,No,No,No,100,Driver,Female,22,Inner Regional Australia,Southern Downs,Sub-Arterial Road,No,No,17_to_25,Weekend,Night
20221018,NSW & ACT,11-1-2022 20:00,Tuesday,Single,No,No,No,100,Driver,Female,23,Inner Regional Australia,Singleton,National or State Highway,No,No,17_to_25,Weekday,Night
20223003,Qld,11-1-2022 23:00,Thursday,Single,No,No,No,80,Driver,Male,17,Major Cities of Australia,Brisbane,Local Road,No,No,17_to_25,Weekday,Night
20221195,NSW & ACT,11-1-2022 22:00,Saturday,Multiple,No,No,No,60,Motorcycle rider,Male,22,Major Cities of Australia,Canterbury-Bankstown,Arterial Road,No,No,17_to_25,Weekend,Night
20223218,Qld,11-1-2022 1:00,Tuesday,Multiple,No,No,Yes,60,Passenger,Male,27,Inner Regional Australia,Western Downs,National or State Highway,No,No,26_to_39,Weekday,Night
20221073,NSW & ACT,11-1-2022 18:00,Thursday,Single,No,No,No,100,Motorcycle rider,Male,28,Outer Regional Australia,Mid-Western,Sub-Arterial Road,No,No,26_to_39,Weekday,Night
20224041,SA,11-1-2022 21:00,Tuesday,Multiple,No,No,Yes,60,Passenger,Female,26,Major Cities of Australia,Port Adelaide Enfield,National or State Highway,No,No,26_to_39,Weekday,Night
20221107,NSW & ACT,11-1-2022 23:00,Saturday,Multiple,No,No,No,60,Passenger,Male,27,Major Cities of Australia,Newcastle,National or State Highway,No,No,26_to_39,Weekend,Night
20223136,Qld,11-1-2022 1:00,Saturday,Multiple,No,No,No,60,Motorcycle rider,Male,36,Major Cities of Australia,Gold Coast,Collector Road,No,No,26_to_39,Weekend,Night
20224060,SA,11-1-2022 21:00,Friday,Single,No,No,No,60,Motorcycle rider,Male,33,Major Cities of Australia,Campbelltown (SA),Sub-Arterial Road,No,No,26_to_39,Weekend,Night
20225028,WA,11-1-2022 21:00,Tuesday,Single,No,No,No,110,Passenger,Male,41,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20226034,Tas,11-1-2022 15:00,Saturday,Single,No,No,No,80,Motorcycle rider,Male,16,Outer Regional Australia,Waratah-Wynyard,Access Road,No,No,0_to_16,Weekend,Day
20222080,Vic,11-1-2022 16:00,Saturday,Multiple,No,No,No,100,Passenger,Female,23,Inner Regional Australia,Campaspe,National or State Highway,No,No,17_to_25,Weekend,Day
20221006,NSW & ACT,11-1-2022 10:00,Sunday,Multiple,No,No,No,60,Motorcycle rider,Male,20,Inner Regional Australia,Sutherland,Arterial Road,No,No,17_to_25,Weekend,Day
20222073,Vic,11-1-2022 22:00,Friday,Multiple,No,No,No,70,Pedal cyclist,Male,29,Major Cities of Australia,Darebin,Arterial Road,No,No,26_to_39,Weekend,Night
20223096,Qld,11-1-2022 14:00,Sunday,Multiple,No,No,No,100,Driver,Male,17,Inner Regional Australia,Southern Downs,National or State Highway,No,No,17_to_25,Weekend,Day
20221112,NSW & ACT,11-1-2022 16:00,Sunday,Single,No,No,No,50,Passenger,Male,18,Major Cities of Australia,North Sydney,Local Road,No,No,17_to_25,Weekend,Day
20221155,NSW & ACT,11-1-2022 12:00,Sunday,Multiple,No,No,No,60,Driver,Female,38,Inner Regional Australia,Coffs Harbour,National or State Highway,No,No,26_to_39,Weekend,Day
20221186,NSW & ACT,11-1-2022 7:00,Saturday,Single,No,No,No,100,Pedal cyclist,Male,57,Outer Regional Australia,Upper Hunter,Sub-Arterial Road,No,No,40_to_64,Weekend,Day
20225127,WA,11-1-2022 9:00,Sunday,Multiple,No,No,No,100,Motorcycle rider,Male,61,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Day
20223064,Qld,11-1-2022 13:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,58,Outer Regional Australia,Scenic Rim,National or State Highway,No,No,40_to_64,Weekend,Day
20222099,Vic,11-1-2022 11:00,Sunday,Multiple,No,No,No,80,Driver,Female,63,Inner Regional Australia,Bass Coast,Arterial Road,No,No,40_to_64,Weekend,Day
20221142,NSW & ACT,11-1-2022 15:00,Saturday,Single,No,No,No,60,Driver,Female,55,Outer Regional Australia,Armidale,Arterial Road,No,No,40_to_64,Weekend,Day
20225015,WA,11-1-2022 20:00,Friday,Single,No,No,No,110,Driver,Female,63,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Night
20225018,WA,11-1-2022 11:00,Sunday,Multiple,No,No,No,80,Driver,Female,47,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Day
20222206,Vic,11-1-2022 14:00,Sunday,Single,No,No,No,100,Driver,Female,60,Inner Regional Australia,Mount Alexander,Arterial Road,No,No,40_to_64,Weekend,Day
20221008,NSW & ACT,11-1-2022 13:00,Saturday,Multiple,No,No,No,100,Motorcycle rider,Male,63,Inner Regional Australia,Armidale,National or State Highway,No,No,40_to_64,Weekend,Day
20223031,Qld,11-1-2022 8:00,Sunday,Single,No,No,No,40,Motorcycle rider,Male,41,Major Cities of Australia,Moreton Bay,Access Road,No,No,40_to_64,Weekend,Day
20223089,Qld,11-1-2022 11:00,Saturday,Single,No,No,No,60,Motorcycle rider,Male,68,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,65_to_74,Weekend,Day
20225025,WA,11-1-2022 10:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,68,Unknown,Unknown,Unknown,No,No,65_to_74,Weekend,Day
20223257,Qld,11-1-2022 8:00,Sunday,Multiple,No,No,No,60,Driver,Female,84,Outer Regional Australia,North Burnett,National or State Highway,No,No,75_or_older,Weekend,Day
20221011,NSW & ACT,11-1-2022 10:00,Saturday,Single,No,No,No,60,Passenger,Male,100,Inner Regional Australia,Albury,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20223253,Qld,11-1-2022 14:00,Saturday,Single,No,No,No,100,Driver,Female,85,Outer Regional Australia,Banana,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20225021,WA,11-1-2022 14:00,Saturday,Multiple,No,No,No,70,Passenger,Male,87,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Day
20225021,WA,11-1-2022 14:00,Saturday,Multiple,No,No,No,70,Passenger,Female,81,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Day
20223030,Qld,11-1-2022 17:00,Thursday,Multiple,No,No,No,60,Pedal cyclist,Male,11,Outer Regional Australia,Banana,Local Road,No,No,0_to_16,Weekday,Day
20222061,Vic,11-1-2022 13:00,Wednesday,Multiple,No,No,No,100,Driver,Male,21,Major Cities of Australia,Yarra Ranges,Arterial Road,No,No,17_to_25,Weekday,Day
20225144,WA,11-1-2022 9:00,Wednesday,Multiple,No,Yes,No,110,Passenger,Female,23,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20223039,Qld,11-1-2022 6:00,Monday,Single,No,No,No,60,Driver,Male,21,Outer Regional Australia,Cassowary Coast,Local Road,No,No,17_to_25,Weekday,Day
20225071,WA,11-1-2022 13:00,Thursday,Single,No,No,No,80,Driver,Female,22,Unknown,Unknown,Unknown,No,No,17_to_25,Weekday,Day
20226026,Tas,11-1-2022 8:00,Friday,Single,No,No,No,100,Driver,Male,25,Outer Regional Australia,Southern Midlands,National or State Highway,No,No,17_to_25,Weekday,Day
20221196,NSW & ACT,11-1-2022 6:00,Thursday,Multiple,No,Yes,No,60,Pedal cyclist,Male,31,Major Cities of Australia,Blacktown,Collector Road,No,No,26_to_39,Weekday,Day
20223035,Qld,11-1-2022 15:00,Thursday,Multiple,No,No,No,80,Driver,Male,27,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20223035,Qld,11-1-2022 15:00,Thursday,Multiple,No,No,No,80,Passenger,Female,27,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20223072,Qld,11-1-2022 15:00,Wednesday,Multiple,No,No,No,60,Motorcycle rider,Unknown,37,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20221266,NSW & ACT,11-1-2022 17:00,Friday,Single,No,No,No,110,Driver,Male,26,Inner Regional Australia,Coffs Harbour,National or State Highway,No,No,26_to_39,Weekday,Day
20223231,Qld,11-1-2022 13:00,Friday,Multiple,No,Yes,No,50,Motorcycle rider,Male,39,Major Cities of Australia,Gold Coast,Local Road,No,No,26_to_39,Weekday,Day
20223203,Qld,11-1-2022 6:00,Wednesday,Multiple,No,No,No,100,Driver,Male,28,Outer Regional Australia,Isaac,National or State Highway,No,No,26_to_39,Weekday,Day
20224006,SA,11-1-2022 19:00,Saturday,Multiple,No,No,No,80,Driver,Male,83,Major Cities of Australia,Playford,Collector Road,No,No,75_or_older,Weekend,Night
20221256,NSW & ACT,11-1-2022 7:00,Tuesday,Multiple,No,No,Yes,110,Driver,Male,28,Inner Regional Australia,Yass Valley,National or State Highway,No,No,26_to_39,Weekday,Day
20222094,Vic,11-1-2022 12:00,Thursday,Single,No,No,No,100,Driver,Male,31,Outer Regional Australia,Gannawarra,National or State Highway,No,No,26_to_39,Weekday,Day
20221251,NSW & ACT,11-1-2022 11:00,Monday,Single,No,No,No,100,Driver,Female,62,Outer Regional Australia,Tamworth,Local Road,No,No,40_to_64,Weekday,Day
20221237,NSW & ACT,11-1-2022 11:00,Thursday,Single,No,No,No,100,Driver,Female,45,Outer Regional Australia,Tamworth,National or State Highway,No,No,40_to_64,Weekday,Day
20222055,Vic,11-1-2022 12:00,Tuesday,Multiple,No,No,No,60,Driver,Female,56,Outer Regional Australia,Horsham,National or State Highway,No,No,40_to_64,Weekday,Day
20221219,NSW & ACT,11-1-2022 9:00,Monday,Multiple,No,No,Yes,100,Driver,Female,59,Outer Regional Australia,Inverell,National or State Highway,No,No,40_to_64,Weekday,Day
20222052,Vic,11-1-2022 16:00,Thursday,Multiple,No,No,No,80,Driver,Female,45,Major Cities of Australia,Casey,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20223218,Qld,11-1-2022 1:00,Tuesday,Multiple,No,No,Yes,60,Driver,Female,23,Inner Regional Australia,Western Downs,National or State Highway,No,No,17_to_25,Weekday,Night
20221141,NSW & ACT,11-1-2022 15:00,Tuesday,Single,No,No,Yes,100,Driver,Male,63,Outer Regional Australia,Carrathool,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20224004,SA,11-1-2022 17:00,Friday,Multiple,No,No,No,60,Pedal cyclist,Male,55,Major Cities of Australia,Onkaparinga,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20227011,NT,11-1-2022 22:00,Thursday,Single,No,No,No,110,Passenger,Male,21,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,17_to_25,Weekday,Night
20223055,Qld,11-1-2022 18:00,Wednesday,Single,No,No,No,60,Passenger,Male,22,Major Cities of Australia,Logan,Local Road,No,No,17_to_25,Weekday,Night
20225146,WA,11-1-2022 6:00,Wednesday,Single,No,No,No,110,Driver,Male,50,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20222112,Vic,11-1-2022 15:00,Friday,Single,No,No,No,100,Motorcycle rider,Male,68,Outer Regional Australia,Towong,Collector Road,No,No,65_to_74,Weekday,Day
20221208,NSW & ACT,11-1-2022 7:00,Thursday,Multiple,No,Yes,No,50,Pedal cyclist,Male,72,Inner Regional Australia,Coffs Harbour,Sub-Arterial Road,No,No,65_to_74,Weekday,Day
20225111,WA,11-1-2022 21:00,Wednesday,Single,No,No,No,50,Motorcycle rider,Male,26,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20226038,Tas,11-1-2022 8:00,Tuesday,Single,No,Yes,No,80,Driver,Male,65,Outer Regional Australia,Break O'Day,Collector Road,No,No,65_to_74,Weekday,Day
20225141,WA,11-1-2022 14:00,Wednesday,Single,No,No,No,110,Motorcycle rider,Male,71,Unknown,Unknown,Unknown,No,No,65_to_74,Weekday,Day
20223067,Qld,11-1-2022 16:00,Thursday,Single,No,No,No,70,Pedal cyclist,Male,69,Major Cities of Australia,Sunshine Coast,Sub-Arterial Road,No,No,65_to_74,Weekday,Day
20222153,Vic,11-1-2022 5:00,Thursday,Single,No,No,No,110,Driver,Male,27,Inner Regional Australia,Mitchell,National or State Highway,No,No,26_to_39,Weekday,Night
20225046,WA,11-1-2022 21:00,Wednesday,Single,Unknown,Unknown,Unknown,60,Motorcycle rider,Male,32,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20225125,WA,11-1-2022 10:00,Wednesday,Single,No,No,No,20,Pedestrian,Male,80,Unknown,Unknown,Unknown,No,No,75_or_older,Weekday,Day
20221033,NSW & ACT,11-1-2022 3:00,Tuesday,Single,No,No,No,60,Motorcycle rider,Male,54,Major Cities of Australia,Tweed,Local Road,No,No,40_to_64,Weekday,Night
