Crash ID,State,Month,Year,Day,Time,Crash Type,Number Fatalities,"Bus 
Involvement",Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Time
20161223,NSW & ACT,11,2016,Wednesday,6:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Clarence Valley,National or State Highway,No,No,Weekday,Day,6:00
20164052,SA,11,2016,Sunday,6:00,Multiple,1,No,No,Yes,110,Very Remote Australia,Unincorporated SA,National or State Highway,No,No,Weekend,Day,6:00
20161261,NSW & ACT,11,2016,Monday,6:00,Multiple,1,No,Yes,No,80,Major Cities of Australia,Central Coast (NSW),Sub-Arterial Road,No,No,Weekday,Day,6:00
20165126,WA,11,2016,Friday,6:00,Single,1,No,No,No,110,Outer Regional Australia,Wongan-Ballidu,Arterial Road,No,No,Weekday,Day,6:00
20165003,WA,11,2016,Thursday,6:00,Single,1,No,No,No,100,Major Cities of Australia,Gosnells,National or State Highway,No,No,Weekday,Day,6:00
20163111,Qld,11,2016,Monday,7:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,7:00
20161288,NSW & ACT,11,2016,Monday,7:00,Single,1,No,No,No,100,Inner Regional Australia,Bathurst,National or State Highway,No,No,Weekday,Day,7:00
20161015,NSW & ACT,11,2016,Monday,7:00,Multiple,1,No,No,No,40,Outer Regional Australia,Dubbo,Arterial Road,No,No,Weekday,Day,7:00
20167031,NT,11,2016,Friday,7:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,Weekday,Day,7:00
20161053,NSW & ACT,11,2016,Tuesday,7:00,Single,1,No,Yes,No,60,Major Cities of Australia,Sutherland,Arterial Road,No,No,Weekday,Day,7:00
20162043,Vic,11,2016,Tuesday,7:00,Multiple,1,No,No,No,100,Major Cities of Australia,Mornington Peninsula,Collector Road,No,No,Weekday,Day,7:00
20164062,SA,11,2016,Thursday,7:00,Single,1,No,No,No,100,Remote Australia,Yorke Peninsula,Arterial Road,No,No,Weekday,Day,7:00
20162265,Vic,11,2016,Monday,7:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Melbourne,National or State Highway,No,No,Weekday,Day,7:00
20161250,NSW & ACT,11,2016,Saturday,8:00,Multiple,1,No,No,No,70,Major Cities of Australia,Cumberland,Arterial Road,No,No,Weekend,Day,8:00
20162217,Vic,11,2016,Wednesday,8:00,Multiple,1,No,No,Yes,50,Major Cities of Australia,Greater Geelong,Sub-Arterial Road,No,No,Weekday,Day,8:00
20164008,SA,11,2016,Sunday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Murray Bridge,Arterial Road,No,No,Weekend,Day,9:00
20163039,Qld,11,2016,Thursday,9:00,Multiple,1,Yes,Yes,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Day,9:00
20162142,Vic,11,2016,Wednesday,9:00,Multiple,1,No,No,Yes,80,Outer Regional Australia,Mildura,Local Road,No,No,Weekday,Day,9:00
20161214,NSW & ACT,11,2016,Sunday,9:00,Single,1,No,No,No,60,Inner Regional Australia,Blue Mountains,Arterial Road,No,No,Weekend,Day,9:00
20161035,NSW & ACT,11,2016,Wednesday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Ballina,National or State Highway,No,No,Weekday,Day,9:00
20161354,NSW & ACT,11,2016,Tuesday,9:00,Multiple,1,No,No,No,50,Outer Regional Australia,Narromine,National or State Highway,No,No,Weekday,Day,9:00
20161055,NSW & ACT,11,2016,Thursday,9:00,Multiple,1,No,No,No,100,Inner Regional Australia,Cowra,Arterial Road,No,No,Weekday,Day,9:00
20161145,NSW & ACT,11,2016,Tuesday,9:00,Single,1,No,No,No,100,Inner Regional Australia,Port Macquarie-Hastings,Sub-Arterial Road,No,No,Weekday,Day,9:00
20163117,Qld,11,2016,Tuesday,10:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Day,10:00
20161272,NSW & ACT,11,2016,Tuesday,10:00,Single,1,No,No,Yes,70,Major Cities of Australia,Cumberland,National or State Highway,No,No,Weekday,Day,10:00
20162101,Vic,11,2016,Tuesday,11:00,Single,1,No,No,No,60,Major Cities of Australia,Glen Eira,Arterial Road,No,No,Weekday,Day,11:00
20161251,NSW & ACT,11,2016,Friday,11:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Ballina,National or State Highway,No,No,Weekday,Day,11:00
20162152,Vic,11,2016,Tuesday,11:00,Single,1,No,No,No,60,Major Cities of Australia,Moonee Valley,Sub-Arterial Road,No,No,Weekday,Day,11:00
20161235,NSW & ACT,11,2016,Monday,11:00,Single,1,No,No,No,50,Major Cities of Australia,Newcastle,Local Road,No,No,Weekday,Day,11:00
20168008,NSW & ACT,11,2016,Sunday,11:00,Single,1,No,No,No,100,Inner Regional Australia,Unincorporated ACT,Collector Road,No,No,Weekend,Day,11:00
20163222,Qld,11,2016,Saturday,12:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,12:00
20162215,Vic,11,2016,Wednesday,12:00,Single,1,No,No,No,100,Inner Regional Australia,Greater Bendigo,Sub-Arterial Road,No,No,Weekday,Day,12:00
20165156,WA,11,2016,Sunday,12:00,Single,2,No,No,No,110,Outer Regional Australia,Plantagenet,Local Road,No,No,Weekend,Day,12:00
20162006,Vic,11,2016,Tuesday,13:00,Multiple,1,No,No,No,80,Inner Regional Australia,South Gippsland,National or State Highway,No,No,Weekday,Day,13:00
20164006,SA,11,2016,Monday,13:00,Single,1,No,No,No,80,Major Cities of Australia,Tea Tree Gully,Sub-Arterial Road,No,No,Weekday,Day,13:00
20161086,NSW & ACT,11,2016,Sunday,13:00,Multiple,1,No,No,No,80,Inner Regional Australia,Wollongong,Arterial Road,No,No,Weekend,Day,13:00
20164071,SA,11,2016,Wednesday,13:00,Single,1,Yes,No,No,50,Major Cities of Australia,Adelaide,Sub-Arterial Road,No,No,Weekday,Day,13:00
20162266,Vic,11,2016,Wednesday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Whitehorse,Arterial Road,No,No,Weekday,Day,13:00
20163022,Qld,11,2016,Tuesday,14:00,Multiple,1,No,Yes,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,14:00
20163139,Qld,11,2016,Monday,14:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,14:00
20165077,WA,11,2016,Sunday,14:00,Single,1,No,No,No,80,Inner Regional Australia,Serpentine-Jarrahdale,Arterial Road,No,No,Weekend,Day,14:00
20161322,NSW & ACT,11,2016,Monday,14:00,Multiple,1,No,No,No,50,Major Cities of Australia,Cumberland,Collector Road,No,No,Weekday,Day,14:00
20161142,NSW & ACT,11,2016,Saturday,14:00,Multiple,1,No,No,No,110,Inner Regional Australia,Goulburn Mulwaree,Sub-Arterial Road,No,No,Weekend,Day,14:00
20161099,NSW & ACT,11,2016,Thursday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Singleton,National or State Highway,No,No,Weekday,Day,14:00
20162252,Vic,11,2016,Saturday,14:00,Single,1,No,No,No,70,Major Cities of Australia,Monash,Arterial Road,No,No,Weekend,Day,14:00
20162046,Vic,11,2016,Tuesday,14:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Moorabool,Arterial Road,No,No,Weekday,Day,14:00
20163223,Qld,11,2016,Saturday,15:00,Single,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekend,Day,15:00
20161179,NSW & ACT,11,2016,Thursday,15:00,Multiple,1,No,No,No,80,Inner Regional Australia,Lismore,Arterial Road,No,No,Weekday,Day,15:00
20161226,NSW & ACT,11,2016,Monday,15:00,Single,1,No,No,No,60,Major Cities of Australia,Fairfield,Collector Road,No,No,Weekday,Day,15:00
20165066,WA,11,2016,Monday,15:00,Multiple,1,No,No,No,110,Outer Regional Australia,Plantagenet,National or State Highway,No,No,Weekday,Day,15:00
20162203,Vic,11,2016,Monday,15:00,Single,1,No,No,No,60,Inner Regional Australia,Greater Geelong,Sub-Arterial Road,No,No,Weekday,Day,15:00
20167038,NT,11,2016,Saturday,15:00,Single,2,No,No,No,130,Very Remote Australia,Barkly,National or State Highway,No,No,Weekend,Day,15:00
20162261,Vic,11,2016,Tuesday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Cardinia,Arterial Road,No,No,Weekday,Day,15:00
20162214,Vic,11,2016,Sunday,16:00,Single,1,No,No,No,100,Outer Regional Australia,Wellington,Arterial Road,No,No,Weekend,Day,16:00
20161076,NSW & ACT,11,2016,Sunday,16:00,Single,1,No,No,No,100,Inner Regional Australia,Federation,Arterial Road,No,No,Weekend,Day,16:00
20162172,Vic,11,2016,Wednesday,16:00,Single,1,No,No,No,70,Major Cities of Australia,Whitehorse,Arterial Road,No,No,Weekday,Day,16:00
20161232,NSW & ACT,11,2016,Sunday,16:00,Multiple,1,No,No,No,100,Inner Regional Australia,Yass Valley,Arterial Road,No,No,Weekend,Day,16:00
20162021,Vic,11,2016,Sunday,17:00,Single,1,No,No,No,80,Major Cities of Australia,Knox,Arterial Road,No,No,Weekend,Day,17:00
20163026,Qld,11,2016,Saturday,17:00,Multiple,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekend,Day,17:00
20163066,Qld,11,2016,Wednesday,17:00,Multiple,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Day,17:00
20167035,NT,11,2016,Saturday,17:00,Single,1,No,No,No,50,Outer Regional Australia,Litchfield,Local Road,No,No,Weekend,Day,17:00
20165125,WA,11,2016,Tuesday,17:00,Multiple,1,No,Yes,Yes,80,Unknown,Unknown,Unknown,No,No,Weekday,Day,17:00
20165168,WA,11,2016,Sunday,17:00,Single,1,No,No,No,90,Outer Regional Australia,West Arthur,Local Road,No,No,Weekend,Day,17:00
20167023,NT,11,2016,Friday,18:00,Single,1,No,No,No,130,Very Remote Australia,MacDonnell,National or State Highway,No,No,Weekend,Night,18:00
20161253,NSW & ACT,11,2016,Monday,18:00,Multiple,1,No,No,No,50,Major Cities of Australia,Willoughby,Local Road,No,No,Weekday,Night,18:00
20163204,Qld,11,2016,Saturday,19:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Night,19:00
20163042,Qld,11,2016,Wednesday,19:00,Single,1,No,No,No,70,Unknown,Unknown,Unknown,No,No,Weekday,Night,19:00
20162247,Vic,11,2016,Sunday,19:00,Multiple,1,Yes,No,No,60,Major Cities of Australia,Glen Eira,Arterial Road,No,No,Weekend,Night,19:00
20162123,Vic,11,2016,Saturday,19:00,Multiple,1,No,No,No,80,Major Cities of Australia,Casey,Arterial Road,No,No,Weekend,Night,19:00
20161195,NSW & ACT,11,2016,Wednesday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Northern Beaches,Local Road,No,No,Weekday,Night,19:00
20165078,WA,11,2016,Sunday,20:00,Single,1,No,No,No,60,Major Cities of Australia,Kwinana,Arterial Road,No,No,Weekend,Night,20:00
20162019,Vic,11,2016,Wednesday,20:00,Single,1,No,No,No,70,Major Cities of Australia,Brimbank,Arterial Road,No,No,Weekday,Night,20:00
20162071,Vic,11,2016,Wednesday,21:00,Single,2,No,No,No,100,Inner Regional Australia,Hepburn,Arterial Road,No,No,Weekday,Night,21:00
20165089,WA,11,2016,Saturday,21:00,Single,1,No,No,No,60,Major Cities of Australia,Vincent,Arterial Road,No,No,Weekend,Night,21:00
20164057,SA,11,2016,Wednesday,21:00,Single,1,No,No,No,80,Major Cities of Australia,West Torrens,Arterial Road,No,No,Weekday,Night,21:00
20165041,WA,11,2016,Saturday,22:00,Multiple,1,No,No,No,70,Outer Regional Australia,Greater Geraldton,National or State Highway,No,No,Weekend,Night,22:00
20163086,Qld,11,2016,Wednesday,22:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Night,22:00
20165011,WA,11,2016,Saturday,22:00,Single,1,No,No,No,110,Outer Regional Australia,Denmark,National or State Highway,No,No,Weekend,Night,22:00
20165136,WA,11,2016,Saturday,22:00,Multiple,1,No,No,No,80,Major Cities of Australia,Rockingham,Arterial Road,No,No,Weekend,Night,22:00
20162173,Vic,11,2016,Monday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Manningham,Arterial Road,No,No,Weekday,Night,22:00
20162240,Vic,11,2016,Thursday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Yarra Ranges,Sub-Arterial Road,No,No,Weekday,Night,22:00
20163187,Qld,11,2016,Tuesday,23:00,Multiple,1,No,No,Yes,100,Unknown,Unknown,Unknown,No,No,Weekday,Night,23:00
20163133,Qld,10,2016,Thursday,0:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Night,0:00
20165023,WA,10,2016,Saturday,0:00,Single,1,No,No,No,60,Major Cities of Australia,Fremantle,Arterial Road,No,No,Weekend,Night,0:00
20163062,Qld,10,2016,Wednesday,3:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Night,3:00
20165018,WA,10,2016,Sunday,3:00,Single,1,No,No,No,110,Outer Regional Australia,Goomalling,Local Road,No,No,Weekend,Night,3:00
20163163,Qld,10,2016,Saturday,4:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Night,4:00
20163072,Qld,10,2016,Saturday,5:00,Multiple,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekend,Night,5:00
20163034,Qld,10,2016,Thursday,5:00,Multiple,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekday,Night,5:00
20162110,Vic,10,2016,Monday,5:00,Multiple,1,No,No,No,100,Inner Regional Australia,Greater Shepparton,Arterial Road,No,No,Weekend,Night,5:00
20163184,Qld,10,2016,Saturday,6:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Day,6:00
20164065,SA,10,2016,Wednesday,6:00,Multiple,1,No,No,No,100,Major Cities of Australia,Onkaparinga,Arterial Road,No,No,Weekday,Day,6:00
20163183,Qld,10,2016,Friday,7:00,Multiple,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Day,7:00
20161238,NSW & ACT,10,2016,Tuesday,7:00,Multiple,1,No,No,No,70,Major Cities of Australia,Shellharbour,Collector Road,No,No,Weekday,Day,7:00
20164016,SA,10,2016,Friday,7:00,Single,1,No,Yes,No,110,Outer Regional Australia,Mid Murray,National or State Highway,No,No,Weekday,Day,7:00
20161273,NSW & ACT,10,2016,Saturday,7:00,Single,1,No,No,No,110,Inner Regional Australia,Yass Valley,National or State Highway,No,No,Weekend,Day,7:00
20163164,Qld,10,2016,Saturday,8:00,Multiple,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekend,Day,8:00
20163145,Qld,10,2016,Sunday,8:00,Single,1,No,No,Yes,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,8:00
20163138,Qld,10,2016,Thursday,8:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,8:00
20163146,Qld,10,2016,Friday,8:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,8:00
20162010,Vic,10,2016,Thursday,8:00,Multiple,1,No,Yes,No,60,Inner Regional Australia,Greater Shepparton,Collector Road,No,No,Weekday,Day,8:00
20165087,WA,10,2016,Friday,9:00,Single,1,No,No,No,110,Inner Regional Australia,Northam,Arterial Road,No,No,Weekday,Day,9:00
20162147,Vic,10,2016,Tuesday,9:00,Multiple,1,No,No,Yes,60,Major Cities of Australia,Monash,Arterial Road,No,No,Weekday,Day,9:00
20166002,Tas,10,2016,Friday,9:00,Multiple,1,No,No,No,90,Outer Regional Australia,Meander Valley,National or State Highway,No,No,Weekday,Day,9:00
20162038,Vic,10,2016,Thursday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Kingston (Vic.),Collector Road,No,No,Weekday,Day,9:00
20165069,WA,10,2016,Sunday,9:00,Multiple,2,No,No,No,110,Very Remote Australia,Ashburton,Arterial Road,No,No,Weekend,Day,9:00
20163207,Qld,10,2016,Sunday,10:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,10:00
20163029,Qld,10,2016,Sunday,10:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,10:00
20163015,Qld,10,2016,Sunday,10:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,10:00
20163128,Qld,10,2016,Sunday,10:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Day,10:00
20163203,Qld,10,2016,Wednesday,10:00,Multiple,1,No,No,No,50,Unknown,Unknown,Unknown,No,No,Weekday,Day,10:00
20161202,NSW & ACT,10,2016,Monday,10:00,Multiple,1,No,No,No,80,Inner Regional Australia,Tweed,Arterial Road,No,No,Weekday,Day,10:00
20165128,WA,10,2016,Wednesday,10:00,Multiple,1,No,No,No,80,Major Cities of Australia,Murray,Local Road,No,No,Weekday,Day,10:00
20164022,SA,10,2016,Tuesday,11:00,Multiple,1,No,No,Yes,110,Outer Regional Australia,Berri Barmera,National or State Highway,No,No,Weekday,Day,11:00
20161071,NSW & ACT,10,2016,Monday,11:00,Multiple,1,No,No,No,50,Major Cities of Australia,Blacktown,Local Road,No,No,Weekday,Day,11:00
20161277,NSW & ACT,10,2016,Tuesday,11:00,Single,1,No,No,No,110,Remote Australia,Bogan,National or State Highway,No,No,Weekday,Day,11:00
20161090,NSW & ACT,10,2016,Sunday,11:00,Single,1,Yes,No,No,50,Major Cities of Australia,Sydney,Arterial Road,No,No,Weekend,Day,11:00
20165121,WA,10,2016,Saturday,11:00,Single,3,No,No,No,110,Very Remote Australia,Halls Creek,National or State Highway,No,No,Weekend,Day,11:00
20165138,WA,10,2016,Saturday,11:00,Single,2,No,No,No,110,Very Remote Australia,East Pilbara,National or State Highway,No,No,Weekend,Day,11:00
20162094,Vic,10,2016,Thursday,11:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,Wodonga,National or State Highway,No,No,Weekday,Day,11:00
20166030,Tas,10,2016,Saturday,12:00,Single,1,No,No,No,80,Outer Regional Australia,Kentish,Local Road,No,No,Weekend,Day,12:00
20162233,Vic,10,2016,Sunday,12:00,Single,1,No,No,No,60,Outer Regional Australia,Horsham,Sub-Arterial Road,No,No,Weekend,Day,12:00
20161227,NSW & ACT,10,2016,Sunday,12:00,Multiple,1,No,No,No,80,Inner Regional Australia,Shoalhaven,National or State Highway,No,No,Weekend,Day,12:00
20161330,NSW & ACT,10,2016,Saturday,12:00,Single,1,No,No,No,110,Outer Regional Australia,Narromine,Arterial Road,No,No,Weekend,Day,12:00
20162103,Vic,10,2016,Thursday,12:00,Multiple,1,No,Yes,No,60,Inner Regional Australia,Surf Coast,Arterial Road,No,No,Weekday,Day,12:00
20161296,NSW & ACT,10,2016,Sunday,13:00,Multiple,1,No,No,No,50,Inner Regional Australia,Shoalhaven,Sub-Arterial Road,No,No,Weekend,Day,13:00
20162218,Vic,10,2016,Saturday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Wyndham,Local Road,No,No,Weekend,Day,13:00
20162151,Vic,10,2016,Sunday,13:00,Single,1,No,No,No,100,Inner Regional Australia,Ballarat,Arterial Road,No,No,Weekend,Day,13:00
20161116,NSW & ACT,10,2016,Thursday,13:00,Multiple,2,No,Yes,Yes,80,Major Cities of Australia,Penrith,Collector Road,No,No,Weekday,Day,13:00
20162259,Vic,10,2016,Tuesday,14:00,Single,1,No,No,No,100,Inner Regional Australia,Pyrenees,Sub-Arterial Road,No,No,Weekday,Day,14:00
20161110,NSW & ACT,10,2016,Tuesday,14:00,Multiple,1,No,No,No,110,Inner Regional Australia,Cootamundra-Gundagai,National or State Highway,No,No,Weekday,Day,14:00
20163221,Qld,10,2016,Friday,15:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,15:00
20165101,WA,10,2016,Thursday,15:00,Multiple,1,No,No,No,50,Major Cities of Australia,Joondalup,Local Road,No,No,Weekday,Day,15:00
20161352,NSW & ACT,10,2016,Thursday,15:00,Single,1,No,No,No,110,Outer Regional Australia,Warrumbungle,National or State Highway,No,No,Weekday,Day,15:00
20165086,WA,10,2016,Wednesday,15:00,Single,1,No,No,No,110,Outer Regional Australia,Williams,Arterial Road,No,No,Weekday,Day,15:00
20162051,Vic,10,2016,Tuesday,15:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Baw Baw,Arterial Road,No,No,Weekday,Day,15:00
20161209,NSW & ACT,10,2016,Tuesday,15:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Ballina,National or State Highway,No,No,Weekday,Day,15:00
20164017,SA,10,2016,Monday,15:00,Single,1,No,No,No,60,Major Cities of Australia,Salisbury,Arterial Road,No,No,Weekday,Day,15:00
20164053,SA,10,2016,Sunday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Barossa,Local Road,No,No,Weekend,Day,15:00
20166008,Tas,10,2016,Wednesday,15:00,Multiple,1,No,No,No,100,Outer Regional Australia,Waratah-Wynyard,National or State Highway,No,No,Weekday,Day,15:00
20165034,WA,10,2016,Sunday,16:00,Single,1,No,No,No,Unknown,Outer Regional Australia,Irwin,National or State Highway,No,No,Weekend,Day,16:00
20165167,WA,10,2016,Sunday,16:00,Single,1,No,No,No,110,Inner Regional Australia,Dardanup,Local Road,No,No,Weekend,Day,16:00
20161242,NSW & ACT,10,2016,Thursday,16:00,Multiple,1,No,No,No,100,Inner Regional Australia,Clarence Valley,Arterial Road,No,No,Weekday,Day,16:00
20162017,Vic,10,2016,Monday,16:00,Multiple,1,No,No,No,80,Inner Regional Australia,Cardinia,Access Road,No,No,Weekday,Day,16:00
20161047,NSW & ACT,10,2016,Friday,16:00,Multiple,2,No,No,Yes,110,Outer Regional Australia,Moree Plains,National or State Highway,No,No,Weekday,Day,16:00
20162186,Vic,10,2016,Saturday,16:00,Single,1,No,No,No,100,Outer Regional Australia,Ararat,Sub-Arterial Road,No,No,Weekend,Day,16:00
20161346,NSW & ACT,10,2016,Wednesday,16:00,Multiple,2,No,No,No,100,Outer Regional Australia,Tamworth,National or State Highway,No,No,Weekday,Day,16:00
20161356,NSW & ACT,10,2016,Thursday,16:00,Single,1,No,No,No,100,Inner Regional Australia,Wingecarribee,Sub-Arterial Road,No,No,Weekday,Day,16:00
20164075,SA,10,2016,Saturday,16:00,Single,1,No,No,No,110,Very Remote Australia,Unincorporated SA,National or State Highway,No,No,Weekend,Day,16:00
20168001,NSW & ACT,10,2016,Sunday,16:00,Single,1,No,No,No,60,Major Cities of Australia,Unincorporated ACT,Collector Road,No,No,Weekend,Day,16:00
20168003,NSW & ACT,10,2016,Thursday,16:00,Multiple,1,No,No,No,80,Major Cities of Australia,Unincorporated ACT,Local Road,No,No,Weekday,Day,16:00
20162189,Vic,10,2016,Friday,16:00,Multiple,1,No,No,No,80,Major Cities of Australia,Wyndham,Local Road,No,No,Weekday,Day,16:00
20162080,Vic,10,2016,Thursday,17:00,Single,1,No,No,No,50,Major Cities of Australia,Knox,Collector Road,No,No,Weekday,Day,17:00
20161017,NSW & ACT,10,2016,Friday,17:00,Multiple,1,No,No,No,80,Inner Regional Australia,Tweed,Arterial Road,No,No,Weekday,Day,17:00
20167018,NT,10,2016,Friday,17:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Arterial Road,No,No,Weekday,Day,17:00
20161178,NSW & ACT,10,2016,Sunday,17:00,Single,1,No,No,No,50,Major Cities of Australia,Lake Macquarie,Local Road,No,No,Weekend,Day,17:00
20161188,NSW & ACT,10,2016,Sunday,17:00,Multiple,1,No,No,No,60,Inner Regional Australia,Wollondilly,Sub-Arterial Road,No,No,Weekend,Day,17:00
20161051,NSW & ACT,10,2016,Wednesday,17:00,Single,1,No,No,No,60,Major Cities of Australia,Canada Bay,Local Road,No,No,Weekday,Day,17:00
20163037,Qld,10,2016,Sunday,18:00,Single,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekend,Night,18:00
20162211,Vic,10,2016,Thursday,18:00,Single,1,No,No,No,100,Inner Regional Australia,Hepburn,National or State Highway,No,No,Weekday,Night,18:00
20165022,WA,10,2016,Thursday,18:00,Multiple,1,No,No,No,50,Major Cities of Australia,Wanneroo,Local Road,No,No,Weekday,Night,18:00
20164013,SA,10,2016,Saturday,18:00,Single,1,No,No,No,50,Very Remote Australia,Anangu Pitjantjatjara Yunkunytjatjara,Local Road,No,No,Weekend,Night,18:00
20167037,NT,10,2016,Saturday,18:00,Single,1,No,No,No,130,Very Remote Australia,Victoria Daly,National or State Highway,No,No,Weekend,Night,18:00
20165071,WA,10,2016,Tuesday,18:00,Single,1,No,No,No,70,Major Cities of Australia,Swan,Arterial Road,No,No,Weekday,Night,18:00
20161329,NSW & ACT,10,2016,Tuesday,19:00,Multiple,1,No,No,No,100,Outer Regional Australia,Narrabri,Local Road,No,No,Weekday,Night,19:00
20165038,WA,10,2016,Tuesday,19:00,Single,1,No,No,No,80,Major Cities of Australia,Cockburn,National or State Highway,No,No,Weekday,Night,19:00
20167013,NT,10,2016,Friday,19:00,Single,1,No,No,Yes,10,Outer Regional Australia,Darwin,Local Road,No,No,Weekend,Night,19:00
20161143,NSW & ACT,10,2016,Thursday,19:00,Single,1,No,No,No,60,Major Cities of Australia,Hawkesbury,Arterial Road,No,No,Weekday,Night,19:00
20163004,Qld,10,2016,Sunday,20:00,Single,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekend,Night,20:00
20162068,Vic,10,2016,Friday,20:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Central Goldfields,Arterial Road,No,No,Weekend,Night,20:00
20167012,NT,10,2016,Thursday,20:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,Weekday,Night,20:00
20162124,Vic,10,2016,Saturday,20:00,Single,1,No,No,No,60,Major Cities of Australia,Moreland,Arterial Road,No,No,Weekend,Night,20:00
20165097,WA,10,2016,Wednesday,20:00,Single,1,No,No,No,70,Major Cities of Australia,Gosnells,Arterial Road,No,No,Weekday,Night,20:00
20164049,SA,10,2016,Thursday,21:00,Multiple,1,No,No,No,40,Major Cities of Australia,Marion,National or State Highway,No,No,Weekday,Night,21:00
20162245,Vic,10,2016,Friday,21:00,Single,1,No,No,No,100,Inner Regional Australia,Cardinia,Access Road,No,No,Weekend,Night,21:00
20165170,WA,10,2016,Sunday,21:00,Multiple,1,No,No,No,70,Major Cities of Australia,Mandurah,Arterial Road,No,No,Weekend,Night,21:00
20167040,NT,10,2016,Friday,21:00,Single,1,No,No,No,110,Remote Australia,Unincorporated NT,Arterial Road,No,No,Weekend,Night,21:00
20161153,NSW & ACT,10,2016,Wednesday,21:00,Multiple,1,No,No,No,70,Inner Regional Australia,Port Stephens,Sub-Arterial Road,No,No,Weekday,Night,21:00
20164023,SA,10,2016,Wednesday,22:00,Multiple,1,No,No,No,60,Major Cities of Australia,Playford,Local Road,No,No,Weekday,Night,22:00
20162099,Vic,10,2016,Monday,22:00,Single,1,No,No,No,40,Major Cities of Australia,Brimbank,Collector Road,No,No,Weekday,Night,22:00
20162153,Vic,10,2016,Monday,22:00,Single,1,No,No,No,80,Major Cities of Australia,Greater Geelong,National or State Highway,No,No,Weekday,Night,22:00
20162025,Vic,10,2016,Saturday,22:00,Multiple,1,No,No,No,110,Major Cities of Australia,Moorabool,National or State Highway,No,No,Weekend,Night,22:00
20167016,NT,10,2016,Saturday,22:00,Multiple,2,No,No,Yes,100,Outer Regional Australia,Litchfield,Arterial Road,No,No,Weekend,Night,22:00
